step,error,energy,q0,q1,q2,q3,q4,q5
3526,1.43266,0.0151488,-0.159125,0.0568951,-0.183668,0.230936,-0.117854,-0.690934
3527,1.43941,0.0187048,-0.167902,0.0572924,-0.189943,0.243154,-0.121426,-0.691991
3528,1.47171,0.0123218,-0.169516,0.0573316,-0.186739,0.253525,-0.127945,-0.685483
3529,1.48054,0.0324064,-0.166049,0.0616499,-0.191268,0.256746,-0.128503,-0.686014
3530,1.49023,0.0217508,-0.168989,0.0669835,-0.193967,0.249957,-0.128822,-0.673265
3531,1.48198,0.0208403,-0.173549,0.07559,-0.192172,0.248528,-0.133374,-0.670725
3532,1.49394,0.0112182,-0.162187,0.0803644,-0.194017,0.252276,-0.125394,-0.664423
3533,1.47866,0.0177166,-0.165612,0.0860827,-0.202016,0.25218,-0.11217,-0.666855
3534,1.48492,0.0152125,-0.16655,0.0822905,-0.199584,0.248332,-0.107643,-0.662408
3535,1.46681,0.00522005,-0.173711,0.0816155,-0.198086,0.250388,-0.106939,-0.659476
3536,1.47022,0.0266127,-0.173954,0.0875839,-0.189508,0.250891,-0.100227,-0.655798
3537,1.45796,0.00489936,-0.173566,0.0926888,-0.193962,0.249248,-0.10157,-0.65944
3538,1.47047,0.0101382,-0.168364,0.0906203,-0.195478,0.246579,-0.105061,-0.665524
3539,1.47163,0.0109673,-0.174687,0.0855646,-0.204139,0.247239,-0.109528,-0.657288
3540,1.47845,0.012912,-0.17588,0.0832278,-0.198305,0.246931,-0.105038,-0.659122
3541,1.4685,0.0102208,-0.176457,0.0908285,-0.198973,0.235064,-0.105085,-0.662836
3542,1.46924,0.00740578,-0.180767,0.0932721,-0.198018,0.229087,-0.0974333,-0.660931
3543,1.45951,0.0245719,-0.178907,0.0949605,-0.200388,0.225488,-0.0991345,-0.663825
3544,1.4627,0.0244409,-0.182628,0.0946606,-0.208693,0.229448,-0.102048,-0.665913
3545,1.48339,0.0237425,-0.188186,0.102034,-0.205313,0.22584,-0.103374,-0.672338
3546,1.49709,0.0153513,-0.177881,0.100003,-0.20204,0.224357,-0.106423,-0.672912
3547,1.48362,0.016117,-0.175862,0.0969158,-0.202017,0.226906,-0.111578,-0.66788
3548,1.48116,0.0140569,-0.176216,0.102425,-0.2132,0.235414,-0.1072,-0.671851
3549,1.50631,0.0165233,-0.174877,0.103604,-0.207733,0.229071,-0.105064,-0.679683
3550,1.50003,0.0236442,-0.183964,0.111071,-0.20889,0.226992,-0.108964,-0.676841
3551,1.51672,0.0184135,-0.175426,0.113939,-0.206692,0.221583,-0.108773,-0.683709
3552,1.51012,0.026192,-0.16773,0.122622,-0.205994,0.221099,-0.118817,-0.685468
3553,1.52173,0.024481,-0.168432,0.119877,-0.211017,0.214662,-0.115736,-0.687831
3554,1.51755,0.0127385,-0.166527,0.117108,-0.211919,0.210466,-0.118624,-0.684668
3555,1.50931,0.00590035,-0.165834,0.126716,-0.208636,0.214786,-0.122135,-0.680333
3556,1.51844,0.0124846,-0.165675,0.129169,-0.214247,0.217145,-0.119415,-0.683497
3557,1.52915,0.00833232,-0.172536,0.136205,-0.216108,0.212436,-0.110099,-0.68941
3558,1.53679,0.0197309,-0.174803,0.133192,-0.219921,0.216994,-0.114957,-0.69543
3559,1.5553,0.00907825,-0.180335,0.128873,-0.212238,0.214572,-0.111337,-0.692216
3560,1.53957,0.00878523,-0.184309,0.133176,-0.218012,0.213323,-0.115776,-0.695799
3561,1.5604,0.0231778,-0.19303,0.138428,-0.217328,0.221231,-0.121979,-0.70008
3562,1.59208,0.0179691,-0.193637,0.134309,-0.20932,0.216558,-0.108245,-0.7015
3563,1.56357,0.019054,-0.193971,0.124514,-0.214366,0.221363,-0.10548,-0.70531
3564,1.565,0.0136132,-0.193937,0.117865,-0.214669,0.216605,-0.105863,-0.713732
3565,1.56267,0.0288022,-0.202337,0.125221,-0.211501,0.222065,-0.108258,-0.710663
3566,1.58004,0.0164209,-0.202377,0.12791,-0.207475,0.223676,-0.103115,-0.714949
3567,1.5795,0.0320019,-0.201285,0.128263,-0.204666,0.231306,-0.109338,-0.721933
3568,1.59679,0.00867155,-0.207929,0.13627,-0.204438,0.232238,-0.108638,-0.728667
3569,1.61818,0.0206398,-0.202936,0.131499,-0.20587,0.226438,-0.107489,-0.729255
3570,1.60349,0.0197177,-0.20231,0.131846,-0.205648,0.225855,-0.103392,-0.730383
3571,1.59943,0.0124362,-0.197101,0.120604,-0.200765,0.236505,-0.105258,-0.72811
3572,1.58834,0.01499,-0.192998,0.128017,-0.193554,0.235714,-0.109653,-0.732798
3573,1.59273,0.0211669,-0.186073,0.125437,-0.18704,0.229636,-0.109149,-0.729153
3574,1.56649,0.0141248,-0.187023,0.12194,-0.186483,0.232002,-0.102876,-0.730959
3575,1.56128,0.0193241,-0.181571,0.120537,-0.18941,0.229796,-0.111509,-0.727251
3576,1.56007,0.0150507,-0.187974,0.130853,-0.180105,0.226349,-0.113977,-0.732718
3577,1.57198,0.0134867,-0.187098,0.134759,-0.178042,0.224995,-0.10459,-0.732838
3578,1.56232,0.013551,-0.18058,0.128654,-0.183364,0.229037,-0.0972551,-0.730509
3579,1.5494,0.0144529,-0.181066,0.127098,-0.19004,0.240144,-0.0993989,-0.736444
3580,1.57419,0.0244638,-0.182748,0.133899,-0.199278,0.246661,-0.0939516,-0.741553
3581,1.59809,0.0301045,-0.188264,0.129159,-0.197608,0.247897,-0.10128,-0.741581
3582,1.60579,0.0287464,-0.1846,0.131898,-0.204647,0.249057,-0.103622,-0.747821
3583,1.62164,0.0193948,-0.183215,0.136017,-0.210158,0.247868,-0.112448,-0.75291
3584,1.64262,0.0269965,-0.178385,0.144187,-0.206525,0.245432,-0.115577,-0.759564
3585,1.64967,0.0141917,-0.184973,0.127577,-0.209602,0.257388,-0.114142,-0.759612
3586,1.65329,0.0107762,-0.193748,0.115577,-0.214639,0.266216,-0.10658,-0.751919
3587,1.64868,0.0232515,-0.19951,0.115235,-0.214458,0.264718,-0.103522,-0.75097
3588,1.64841,0.0162311,-0.193344,0.107957,-0.215725,0.265186,-0.107777,-0.736997
3589,1.62699,0.0164167,-0.191359,0.111799,-0.212161,0.273143,-0.106775,-0.732424
3590,1.62766,0.0163184,-0.193851,0.117204,-0.214024,0.283599,-0.107339,-0.722866
3591,1.63888,0.0252193,-0.189322,0.114156,-0.217076,0.285732,-0.110959,-0.720171
3592,1.63742,0.00807246,-0.192298,0.120308,-0.213558,0.290475,-0.106166,-0.724186
3593,1.64699,0.0130721,-0.195366,0.113848,-0.20965,0.283019,-0.108706,-0.725883
3594,1.63647,0.0154003,-0.204984,0.111293,-0.206041,0.275049,-0.0987332,-0.734802
3595,1.6309,0.0163536,-0.199027,0.118078,-0.214952,0.275113,-0.0981265,-0.741594
3596,1.64689,0.0160884,-0.200893,0.117855,-0.219658,0.277881,-0.0988618,-0.74405
3597,1.6592,0.0163108,-0.199393,0.121005,-0.218856,0.279976,-0.0956562,-0.740648
3598,1.65553,0.0230914,-0.206562,0.124092,-0.219688,0.273779,-0.0825508,-0.736194
3599,1.64287,0.0189589,-0.208711,0.123078,-0.217546,0.275724,-0.0819041,-0.738823
3600,1.64579,0.0224325,-0.214283,0.130579,-0.216879,0.283612,-0.0743225,-0.735029
3601,1.6547,0.0102955,-0.213527,0.124912,-0.215287,0.286678,-0.0790518,-0.739393
3602,1.65885,0.0235057,-0.21095,0.122081,-0.217771,0.284375,-0.0800534,-0.736844
3603,1.65207,0.0199882,-0.207026,0.115798,-0.229708,0.284789,-0.081122,-0.738981
3604,1.65742,0.036504,-0.203314,0.109358,-0.238272,0.279822,-0.0760464,-0.738022
3605,1.64484,0.0129,-0.20851,0.108543,-0.232652,0.292988,-0.0767933,-0.732749
3606,1.65223,0.00599857,-0.201467,0.108715,-0.23137,0.291693,-0.0800373,-0.738673
3607,1.65195,0.0125739,-0.199377,0.11508,-0.237807,0.296517,-0.0795633,-0.740739
3608,1.66908,0.0119023,-0.195232,0.117132,-0.235247,0.302375,-0.0847319,-0.743003
3609,1.67772,0.0251936,-0.193241,0.110377,-0.238527,0.301737,-0.0871142,-0.748836
3610,1.67983,0.0185368,-0.197785,0.107604,-0.241368,0.295399,-0.101781,-0.750846
3611,1.69478,0.0345414,-0.20293,0.108613,-0.235745,0.300314,-0.0997034,-0.757073
3612,1.70438,0.0264021,-0.197523,0.117163,-0.236026,0.308797,-0.0996837,-0.755256
3613,1.71445,0.0112169,-0.194894,0.114872,-0.226965,0.306319,-0.0999901,-0.74812
3614,1.69116,0.0215382,-0.201249,0.112019,-0.223039,0.316476,-0.104632,-0.746286
3615,1.7037,0.0227168,-0.203151,0.115832,-0.221118,0.307704,-0.0951077,-0.743052
3616,1.68596,0.0154821,-0.200701,0.121031,-0.220071,0.307196,-0.0878117,-0.747771
3617,1.68458,0.0325933,-0.19394,0.123801,-0.218942,0.311154,-0.095461,-0.743537
3618,1.68683,0.0076503,-0.195556,0.126769,-0.222785,0.317087,-0.0944976,-0.747311
3619,1.70401,0.026509,-0.200929,0.133135,-0.218817,0.322292,-0.0949647,-0.753251
3620,1.72339,0.0182722,-0.204286,0.13629,-0.216616,0.321952,-0.0943121,-0.763138
3621,1.73659,0.00644298,-0.201491,0.130167,-0.217147,0.326747,-0.0937516,-0.759773
3622,1.72908,0.0101867,-0.208525,0.128877,-0.216783,0.334067,-0.0997078,-0.752502
3623,1.74046,0.0156689,-0.210307,0.121997,-0.210172,0.341296,-0.0998065,-0.75417
3624,1.73775,0.0103877,-0.206073,0.110055,-0.213593,0.361441,-0.0987647,-0.750817
3625,1.74074,0.0080282,-0.210663,0.114471,-0.211877,0.3666,-0.0979428,-0.744419
3626,1.74597,0.0186394,-0.216398,0.116062,-0.22031,0.363209,-0.0906242,-0.741386
3627,1.74799,0.00751391,-0.219377,0.124229,-0.227796,0.363368,-0.0924764,-0.735123
3628,1.76237,0.0101572,-0.211876,0.122223,-0.222353,0.3578,-0.094542,-0.731439
3629,1.74023,0.0151028,-0.219953,0.131394,-0.218565,0.365986,-0.0920669,-0.734691
3630,1.76266,0.0249304,-0.218225,0.129146,-0.217426,0.361711,-0.0962301,-0.733999
3631,1.75674,0.00968827,-0.225993,0.127368,-0.224938,0.362965,-0.0965386,-0.729093
3632,1.7669,0.0203424,-0.228509,0.129264,-0.222577,0.370426,-0.101336,-0.725726
3633,1.77784,0.011013,-0.239745,0.130056,-0.215961,0.36868,-0.107507,-0.726962
3634,1.78891,0.0114318,-0.233121,0.129635,-0.207348,0.377002,-0.116153,-0.715831
3635,1.77909,0.0228349,-0.235,0.135241,-0.207221,0.3756,-0.116198,-0.721924
3636,1.79118,0.0145248,-0.237862,0.143501,-0.21119,0.370516,-0.126429,-0.724359
3637,1.81386,0.0247346,-0.236679,0.140814,-0.208778,0.369232,-0.138082,-0.721235
3638,1.81482,0.026563,-0.235238,0.13338,-0.214329,0.370582,-0.127266,-0.726748
3639,1.80754,0.0198561,-0.23812,0.118282,-0.206976,0.371889,-0.124728,-0.721731
3640,1.78173,0.0133621,-0.238687,0.126963,-0.208291,0.36273,-0.122035,-0.730045
3641,1.78875,0.0310554,-0.237744,0.119343,-0.204094,0.370981,-0.115853,-0.731699
3642,1.77971,0.0135552,-0.23647,0.113995,-0.19731,0.372108,-0.109007,-0.737435
3643,1.76632,0.0133193,-0.241561,0.111075,-0.192487,0.37453,-0.114324,-0.737421
3644,1.7714,0.0247498,-0.251839,0.113911,-0.190716,0.379587,-0.109271,-0.745208
3645,1.79053,0.0233863,-0.245517,0.10785,-0.18127,0.381357,-0.101557,-0.74624
3646,1.76379,0.0207704,-0.243076,0.109117,-0.1827,0.375933,-0.0884724,-0.750497
3647,1.7498,0.0178959,-0.250053,0.104671,-0.18221,0.375854,-0.0922505,-0.750805
3648,1.75584,0.0326005,-0.2579,0.103984,-0.177884,0.37974,-0.0915762,-0.756097
3649,1.76718,0.0162376,-0.258489,0.102757,-0.178486,0.374287,-0.0894635,-0.752838
3650,1.75632,0.0292367,-0.257709,0.099769,-0.176617,0.377996,-0.081567,-0.754337
3651,1.74799,0.0100835,-0.250921,0.0877667,-0.178702,0.376008,-0.0902528,-0.750284
3652,1.73393,0.00706831,-0.252481,0.0897003,-0.182427,0.373097,-0.0872472,-0.763714
3653,1.74867,0.0283573,-0.264527,0.0897482,-0.185265,0.373626,-0.0920438,-0.764652
3654,1.76986,0.0231304,-0.255408,0.096571,-0.185541,0.3699,-0.0843283,-0.764376
3655,1.75612,0.0170566,-0.257569,0.0958799,-0.184344,0.368967,-0.0913154,-0.756414
3656,1.75449,0.015004,-0.249957,0.0964743,-0.189833,0.369946,-0.0931702,-0.753396
3657,1.75278,0.0202467,-0.249711,0.0941044,-0.193985,0.363109,-0.100351,-0.745178
3658,1.74644,0.0202123,-0.250943,0.0891661,-0.187448,0.363557,-0.0973437,-0.749072
3659,1.73753,0.0101106,-0.257214,0.0927147,-0.188346,0.359159,-0.0895718,-0.744481
3660,1.73149,0.0125408,-0.26079,0.0914422,-0.184252,0.356663,-0.0943313,-0.744375
3661,1.73185,0.0240127,-0.260786,0.0870839,-0.182868,0.358329,-0.0866065,-0.738283
3662,1.71396,0.0305665,-0.263499,0.083116,-0.184412,0.351338,-0.0850227,-0.746742
3663,1.71413,0.0131832,-0.273122,0.0863172,-0.183515,0.343605,-0.0909063,-0.742959
3664,1.72043,0.026657,-0.265859,0.0840508,-0.183771,0.340278,-0.0958228,-0.736945
3665,1.70673,0.00965739,-0.259939,0.0851349,-0.192273,0.337394,-0.0979287,-0.738172
3666,1.71084,0.0238305,-0.268041,0.0780927,-0.186732,0.33808,-0.0902031,-0.743615
3667,1.70476,0.0325015,-0.26236,0.080107,-0.196313,0.341355,-0.0885571,-0.740531
3668,1.70922,0.0217613,-0.257621,0.077994,-0.199311,0.340318,-0.081339,-0.736911
3669,1.69349,0.00992922,-0.257472,0.0798983,-0.200788,0.342913,-0.0869423,-0.728778
3670,1.69679,0.0186476,-0.253687,0.082803,-0.198681,0.34661,-0.0887662,-0.725094
3671,1.69564,0.0199947,-0.254725,0.0885676,-0.204501,0.344086,-0.0835876,-0.724108
3672,1.69958,0.0216895,-0.257915,0.0918801,-0.205238,0.344244,-0.0866727,-0.727952
3673,1.7139,0.0225638,-0.250933,0.0923442,-0.20636,0.347736,-0.0955792,-0.722075
3674,1.71503,0.0131402,-0.255104,0.102616,-0.210596,0.351801,-0.0970669,-0.72189
3675,1.73907,0.0224208,-0.262022,0.101025,-0.20262,0.351903,-0.0934135,-0.7179
3676,1.72888,0.0155888,-0.260454,0.099148,-0.197548,0.359232,-0.0964058,-0.720224
3677,1.73301,0.0147466,-0.252886,0.107146,-0.202268,0.357195,-0.0910752,-0.732818
3678,1.74339,0.0399354,-0.251815,0.105257,-0.208349,0.366522,-0.0876261,-0.736834
3679,1.7564,0.0137698,-0.245417,0.096848,-0.215222,0.357437,-0.0895166,-0.734588
3680,1.73903,0.0171877,-0.241818,0.0936394,-0.210879,0.347853,-0.100445,-0.737262
3681,1.7319,0.023829,-0.241613,0.0876124,-0.217497,0.355767,-0.0992874,-0.740057
3682,1.74183,0.00879548,-0.248844,0.0874838,-0.223723,0.350087,-0.100604,-0.739463
3683,1.75021,0.00391579,-0.251036,0.0922557,-0.221418,0.354503,-0.107464,-0.7356
3684,1.76228,0.00704692,-0.248418,0.0939675,-0.213396,0.361146,-0.104537,-0.727289
3685,1.74875,0.0171856,-0.25117,0.100071,-0.213943,0.361892,-0.103997,-0.720047
3686,1.75112,0.0121734,-0.240077,0.111863,-0.21504,0.365044,-0.100503,-0.71869
3687,1.75122,0.0107647,-0.239477,0.112122,-0.219773,0.360473,-0.0906916,-0.707452
3688,1.72999,0.0161792,-0.237473,0.113529,-0.212671,0.358983,-0.0943372,-0.710942
3689,1.72794,0.0129581,-0.239853,0.112091,-0.213221,0.363157,-0.095769,-0.706919
3690,1.73101,0.028189,-0.243737,0.102803,-0.211894,0.363285,-0.101361,-0.701213
3691,1.72429,0.0269907,-0.244046,0.100906,-0.216934,0.355591,-0.0989583,-0.688823
3692,1.70526,0.0278787,-0.236751,0.0987718,-0.224574,0.352379,-0.0977075,-0.68828
3693,1.69846,0.014555,-0.239968,0.10187,-0.22507,0.355401,-0.10121,-0.682966
3694,1.70649,0.021017,-0.237374,0.103746,-0.219365,0.359402,-0.103189,-0.680145
3695,1.70322,0.0211898,-0.242484,0.102383,-0.217078,0.357846,-0.104783,-0.683051
3696,1.70762,0.0168781,-0.240062,0.104297,-0.213446,0.358937,-0.105089,-0.679261
3697,1.70109,0.0264846,-0.237541,0.10836,-0.218035,0.359822,-0.103107,-0.684493
3698,1.71136,0.0179541,-0.233642,0.105066,-0.213268,0.359467,-0.111867,-0.672637
3699,1.69595,0.0196553,-0.232491,0.102267,-0.208894,0.356888,-0.111203,-0.670617
3700,1.68236,0.0148353,-0.232402,0.110201,-0.210047,0.351475,-0.108195,-0.678623
3701,1.69094,0.0282209,-0.227405,0.109956,-0.204748,0.365032,-0.118178,-0.679156
3702,1.70448,0.0228244,-0.230548,0.110314,-0.21178,0.360933,-0.1076,-0.667326
3703,1.6885,0.0108501,-0.233275,0.107417,-0.215842,0.362759,-0.10882,-0.661238
3704,1.68935,0.0176438,-0.242393,0.118322,-0.211397,0.367467,-0.107787,-0.660455
3705,1.70782,0.0145726,-0.246654,0.113223,-0.210898,0.364298,-0.107496,-0.652893
3706,1.69546,0.0218572,-0.244793,0.113495,-0.206675,0.375245,-0.096085,-0.653607
3707,1.6899,0.0101494,-0.248023,0.106817,-0.202656,0.379644,-0.107295,-0.661472
3708,1.70591,0.0195966,-0.262475,0.0968775,-0.196199,0.378149,-0.106628,-0.664707
3709,1.70503,0.0240437,-0.260488,0.0966833,-0.202749,0.367771,-0.106982,-0.666363
3710,1.70104,0.019028,-0.255899,0.101369,-0.198282,0.373857,-0.105228,-0.660722
3711,1.69536,0.0117037,-0.254979,0.090631,-0.195598,0.38056,-0.103562,-0.656539
3712,1.68187,0.0274704,-0.251657,0.0917938,-0.195967,0.384718,-0.103406,-0.658332
3713,1.68587,0.0187948,-0.247962,0.0932865,-0.203302,0.383254,-0.107868,-0.65477
3714,1.69044,0.0173022,-0.239315,0.0974522,-0.204421,0.3835,-0.10357,-0.658835
3715,1.68709,0.0234743,-0.244142,0.103351,-0.204426,0.379255,-0.0998707,-0.662174
3716,1.69322,0.0157819,-0.241393,0.096515,-0.206048,0.384619,-0.103556,-0.657819
3717,1.68995,0.0137731,-0.24401,0.102839,-0.205766,0.386741,-0.104829,-0.651515
3718,1.6957,0.023292,-0.24632,0.103906,-0.207895,0.377835,-0.110479,-0.651247
3719,1.69768,0.0119825,-0.24115,0.0954059,-0.209777,0.369945,-0.108081,-0.65347
3720,1.67783,0.0181247,-0.241214,0.0936317,-0.207131,0.36694,-0.10514,-0.650162
3721,1.66422,0.00568768,-0.243759,0.0951119,-0.206691,0.366496,-0.0988397,-0.653542
3722,1.66444,0.0226058,-0.241809,0.0982887,-0.203648,0.371703,-0.0979839,-0.656162
3723,1.66959,0.0222493,-0.24737,0.106331,-0.205146,0.363635,-0.0994838,-0.653521
3724,1.67549,0.0257606,-0.247373,0.120105,-0.216486,0.365591,-0.0998794,-0.661829
3725,1.71126,0.0344214,-0.235657,0.128815,-0.21793,0.361419,-0.0989459,-0.665906
3726,1.70867,0.0209596,-0.237823,0.135992,-0.222511,0.36325,-0.0967139,-0.66404
3727,1.72033,0.00752326,-0.240909,0.128751,-0.220355,0.366393,-0.0914416,-0.671099
3728,1.71895,0.0104252,-0.240288,0.125565,-0.217331,0.361032,-0.0818504,-0.672184
3729,1.69825,0.0170222,-0.248487,0.117634,-0.217345,0.357554,-0.0776787,-0.666691
3730,1.68539,0.0310026,-0.243587,0.116691,-0.214908,0.356731,-0.0822489,-0.662912
3731,1.67708,0.0188213,-0.233355,0.11841,-0.20828,0.355558,-0.0851295,-0.661476
3732,1.66221,0.0150636,-0.22518,0.11531,-0.207242,0.357562,-0.0876801,-0.66701
3733,1.65999,0.0279766,-0.230623,0.119088,-0.20921,0.354765,-0.0806084,-0.668149
3734,1.66244,0.0100024,-0.227328,0.113093,-0.21185,0.355007,-0.0786303,-0.668545
3735,1.65445,0.0285196,-0.232636,0.114204,-0.206499,0.355745,-0.0794071,-0.665565
3736,1.65406,0.0169214,-0.229611,0.11079,-0.205748,0.357852,-0.0762875,-0.669399
3737,1.64969,0.0128279,-0.232775,0.105192,-0.205239,0.352028,-0.0719122,-0.674267
3738,1.64141,0.0117701,-0.23393,0.101764,-0.211584,0.354357,-0.0695903,-0.679502
3739,1.65073,0.0140116,-0.228464,0.101008,-0.211505,0.35078,-0.0717445,-0.678347
3740,1.64185,0.0058622,-0.228186,0.100142,-0.216316,0.354503,-0.0650055,-0.68303
3741,1.64718,0.0255263,-0.225473,0.0966064,-0.226355,0.352642,-0.0619118,-0.684749
3742,1.64774,0.0246212,-0.229569,0.0960738,-0.232342,0.351523,-0.0590474,-0.689285
3743,1.65784,0.0100634,-0.235212,0.0932345,-0.223746,0.353731,-0.0596846,-0.689069
3744,1.65468,0.0418315,-0.233266,0.0841347,-0.23092,0.347102,-0.0628262,-0.687977
3745,1.64623,0.0330564,-0.235622,0.0819043,-0.226909,0.355384,-0.0644508,-0.689963
3746,1.65423,0.0193033,-0.229233,0.0834804,-0.226997,0.357845,-0.0581768,-0.694902
3747,1.65063,0.0182662,-0.225165,0.0828725,-0.234697,0.361497,-0.0681731,-0.702371
3748,1.67478,0.0199121,-0.229032,0.08362,-0.241343,0.358448,-0.057402,-0.700118
3749,1.66996,0.0297461,-0.225834,0.0837665,-0.23862,0.359886,-0.0543563,-0.716171
3750,1.67863,0.00736383,-0.22065,0.0944542,-0.228388,0.360148,-0.0562792,-0.720905
3751,1.68082,0.0142703,-0.21727,0.0936864,-0.23195,0.367515,-0.0562037,-0.720771
3752,1.6874,0.0236149,-0.212599,0.081159,-0.233394,0.368282,-0.0607907,-0.723842
3753,1.68007,0.0117897,-0.206698,0.0812481,-0.238,0.373681,-0.0562636,-0.723456
3754,1.67935,0.0147339,-0.212654,0.0800048,-0.244129,0.374087,-0.059564,-0.729236
3755,1.69967,0.00870851,-0.207067,0.0777515,-0.247381,0.372705,-0.0576568,-0.723836
3756,1.6864,0.00952215,-0.211591,0.0726323,-0.248521,0.378444,-0.0662981,-0.72052
3757,1.69801,0.0171116,-0.20385,0.0704113,-0.235477,0.3776,-0.0664499,-0.717497
3758,1.67128,0.0294501,-0.211996,0.065817,-0.241881,0.379729,-0.071636,-0.711
3759,1.68206,0.018745,-0.209255,0.0690964,-0.237121,0.378576,-0.063668,-0.716633
3760,1.67435,0.0230557,-0.204883,0.0698446,-0.229564,0.382006,-0.0642785,-0.719712
3761,1.67029,0.0231912,-0.209294,0.0708257,-0.21963,0.371263,-0.0689736,-0.711699
3762,1.65168,0.0125307,-0.211836,0.0749106,-0.211222,0.369529,-0.0723001,-0.710761
3763,1.65056,0.022722,-0.210583,0.0706947,-0.201489,0.370092,-0.074009,-0.713798
3764,1.64067,0.0238484,-0.221501,0.0685676,-0.209547,0.358715,-0.0774342,-0.711472
3765,1.64724,0.0304747,-0.224381,0.0721715,-0.212692,0.353373,-0.069374,-0.711432
3766,1.64342,0.0354581,-0.220504,0.0674207,-0.211922,0.35016,-0.0698242,-0.710973
3767,1.6308,0.0154859,-0.219671,0.0630869,-0.21637,0.356022,-0.0729005,-0.703935
3768,1.63199,0.0274359,-0.219964,0.0709855,-0.212585,0.348495,-0.0593136,-0.707415
3769,1.61876,0.0153071,-0.222439,0.076213,-0.214371,0.344545,-0.0654113,-0.708758
3770,1.63174,0.0228012,-0.217007,0.0679552,-0.215499,0.3577,-0.0745389,-0.712048
3771,1.64475,0.0147356,-0.218731,0.0694358,-0.213215,0.361995,-0.0775328,-0.720723
3772,1.66163,0.0214304,-0.218562,0.0740745,-0.210578,0.368846,-0.0757772,-0.718069
3773,1.66591,0.0225726,-0.2274,0.0704615,-0.216746,0.365445,-0.0711293,-0.72057
3774,1.67175,0.0333743,-0.227788,0.0662164,-0.213442,0.362706,-0.073206,-0.712495
3775,1.65585,0.0174276,-0.230605,0.073759,-0.215871,0.357861,-0.0807999,-0.708534
3776,1.66743,0.0152086,-0.226927,0.0795064,-0.222346,0.353219,-0.0880728,-0.707789
3777,1.67786,0.000177254,-0.224362,0.0785425,-0.226977,0.361581,-0.0893243,-0.706535
3778,1.68732,0.0194544,-0.223946,0.0758209,-0.224697,0.35369,-0.0897896,-0.708032
3779,1.67598,0.0120113,-0.220529,0.0721132,-0.222434,0.353505,-0.0879756,-0.707545
3780,1.6641,0.0200586,-0.212324,0.0733058,-0.227304,0.353645,-0.0910481,-0.704562
3781,1.66219,0.00812677,-0.218394,0.0682876,-0.244047,0.360484,-0.089518,-0.709938
3782,1.69067,0.0325356,-0.226614,0.0689797,-0.243804,0.365097,-0.0912567,-0.716002
3783,1.71175,0.00681726,-0.224482,0.0642703,-0.244773,0.362255,-0.0933556,-0.714788
3784,1.70392,0.0340135,-0.225341,0.0652987,-0.248286,0.353677,-0.100333,-0.709828
3785,1.70276,0.00818896,-0.223393,0.0716482,-0.244159,0.355167,-0.101559,-0.710567
3786,1.70649,0.0238134,-0.231259,0.0774326,-0.251326,0.350513,-0.0998993,-0.708446
3787,1.71888,0.0253874,-0.231084,0.0825575,-0.249158,0.358048,-0.104058,-0.708427
3788,1.73333,0.0269119,-0.232447,0.0859338,-0.249758,0.352359,-0.102873,-0.706993
3789,1.73036,0.0102187,-0.23573,0.0831492,-0.256525,0.347616,-0.110837,-0.699592
3790,1.73345,0.0115113,-0.236445,0.0798664,-0.250732,0.355814,-0.100504,-0.702148
3791,1.72551,0.0154517,-0.238993,0.0784863,-0.25367,0.363693,-0.0927608,-0.699811
3792,1.72741,0.00873138,-0.23454,0.0776138,-0.252876,0.363103,-0.0854511,-0.694574
3793,1.70816,0.0138871,-0.236818,0.0876408,-0.251391,0.355838,-0.076694,-0.698675
3794,1.70706,0.0158216,-0.234735,0.0845545,-0.246282,0.351305,-0.0690655,-0.698321
3795,1.68426,0.0146414,-0.235245,0.0881937,-0.246756,0.341733,-0.0707664,-0.694366
3796,1.67706,0.0244149,-0.227008,0.0776746,-0.244378,0.341561,-0.0718911,-0.70208
3797,1.66459,0.0060084,-0.220133,0.0755454,-0.237144,0.339659,-0.0804927,-0.702138
3798,1.65511,0.0127644,-0.20997,0.0703263,-0.235787,0.332302,-0.0818119,-0.704001
3799,1.6342,0.00789079,-0.206447,0.0824327,-0.237992,0.330332,-0.0994886,-0.701346
3800,1.65804,0.018436,-0.208883,0.0886311,-0.23484,0.332111,-0.104109,-0.700968
3801,1.66954,0.0227627,-0.207518,0.0966665,-0.233221,0.340527,-0.105133,-0.693301
3802,1.67637,0.0117188,-0.206837,0.0880851,-0.236693,0.344269,-0.110898,-0.695926
3803,1.68271,0.0203252,-0.211794,0.0889804,-0.23935,0.334407,-0.110566,-0.691814
3804,1.67691,0.0164839,-0.212668,0.096773,-0.240671,0.336285,-0.114309,-0.689598
3805,1.6903,0.0215657,-0.207415,0.0932903,-0.241976,0.325196,-0.115561,-0.695017
3806,1.67845,0.0245475,-0.206172,0.0956903,-0.227161,0.329927,-0.112808,-0.692964
3807,1.66472,0.022843,-0.200808,0.0920931,-0.2285,0.328624,-0.115165,-0.699125
3808,1.66432,0.00216575,-0.200345,0.0917027,-0.2313,0.326831,-0.122076,-0.692338
3809,1.66459,0.0280175,-0.198492,0.0945003,-0.233628,0.33296,-0.118809,-0.699293
3810,1.67768,0.0144296,-0.196572,0.0839511,-0.239043,0.334179,-0.112318,-0.697959
3811,1.66402,0.0252254,-0.192462,0.0835073,-0.235179,0.330834,-0.119544,-0.694979
